Country,State,Date,ConfirmedCases,ConfirmedDeaths,
Dominican Republic,All,2/24/20,0,0,
Dominican Republic,All,2/25/20,0,0,
Dominican Republic,All,2/26/20,0,0,
Dominican Republic,All,2/27/20,0,0,
Dominican Republic,All,2/28/20,0,0,
Dominican Republic,All,2/29/20,0,0,
Dominican Republic,All,3/1/20,0,0,
Dominican Republic,All,3/2/20,1,0,
Dominican Republic,All,3/7/20,2,0,
Dominican Republic,All,3/10/20,5,0,
Dominican Republic,All,3/14/20,11,0,
Dominican Republic,All,3/15/20,11,0,
Dominican Republic,All,3/16/20,11,0,
Dominican Republic,All,3/17/20,11,0,
Dominican Republic,All,3/18/20,11,0,
Ecuador,All,12/31/19,0,0,
Ecuador,All,1/1/20,0,0,
Ecuador,All,1/2/20,0,0,
Ecuador,All,1/3/20,0,0,
Ecuador,All,1/4/20,0,0,
Ecuador,All,1/5/20,0,0,
Ecuador,All,1/6/20,0,0,
Ecuador,All,1/7/20,0,0,
Ecuador,All,1/8/20,0,0,
Ecuador,All,1/9/20,0,0,
Ecuador,All,1/10/20,0,0,
Ecuador,All,1/11/20,0,0,
Ecuador,All,1/12/20,0,0,
Ecuador,All,1/13/20,0,0,
Ecuador,All,1/14/20,0,0,
Ecuador,All,1/15/20,0,0,
Ecuador,All,1/16/20,0,0,
Ecuador,All,1/17/20,0,0,
Ecuador,All,1/18/20,0,0,
Ecuador,All,1/19/20,0,0,
Ecuador,All,1/20/20,0,0,
Ecuador,All,1/21/20,0,0,
Ecuador,All,1/22/20,0,0,
Ecuador,All,1/23/20,0,0,
Ecuador,All,1/24/20,0,0,
Ecuador,All,1/25/20,0,0,
Ecuador,All,1/26/20,0,0,
Ecuador,All,1/27/20,0,0,
Ecuador,All,1/28/20,0,0,
Ecuador,All,1/29/20,0,0,
Ecuador,All,1/30/20,0,0,
Ecuador,All,1/31/20,0,0,
Ecuador,All,2/1/20,0,0,
Ecuador,All,2/2/20,0,0,
Ecuador,All,2/3/20,0,0,
Ecuador,All,2/4/20,0,0,
Ecuador,All,2/5/20,0,0,
Ecuador,All,2/6/20,0,0,
Ecuador,All,2/7/20,0,0,
Ecuador,All,2/8/20,0,0,
Ecuador,All,2/9/20,0,0,
Ecuador,All,2/10/20,0,0,
Ecuador,All,2/11/20,0,0,
Ecuador,All,2/12/20,0,0,
Ecuador,All,2/13/20,0,0,
Ecuador,All,2/14/20,0,0,
Ecuador,All,2/15/20,0,0,
Ecuador,All,2/16/20,0,0,
Ecuador,All,2/17/20,0,0,
Ecuador,All,2/18/20,0,0,
Ecuador,All,2/19/20,0,0,
Ecuador,All,2/20/20,0,0,
Ecuador,All,2/21/20,0,0,
Ecuador,All,2/22/20,0,0,
Ecuador,All,2/23/20,0,0,
Ecuador,All,2/24/20,0,0,
Ecuador,All,2/25/20,0,0,
Ecuador,All,2/26/20,0,0,
Ecuador,All,2/27/20,0,0,
Ecuador,All,2/28/20,0,0,
Ecuador,All,2/29/20,0,0,
Ecuador,All,3/1/20,1,0,
Ecuador,All,3/2/20,6,0,
Ecuador,All,3/3/20,7,0,
Ecuador,All,3/5/20,10,0,
Ecuador,All,3/6/20,13,0,
Ecuador,All,3/9/20,14,0,
Ecuador,All,3/10/20,15,0,
Ecuador,All,3/11/20,17,0,
Ecuador,All,3/14/20,23,1,
Ecuador,All,3/15/20,28,2,
Ecuador,All,3/16/20,37,2,
Ecuador,All,3/17/20,58,2,
Ecuador,All,3/18/20,111,2,
Egypt,All,12/31/19,0,0,
Egypt,All,1/1/20,0,0,
Egypt,All,1/2/20,0,0,
Egypt,All,1/3/20,0,0,
Egypt,All,1/4/20,0,0,
Egypt,All,1/5/20,0,0,
Egypt,All,1/6/20,0,0,
Egypt,All,1/7/20,0,0,
Egypt,All,1/8/20,0,0,
Egypt,All,1/9/20,0,0,
Egypt,All,1/10/20,0,0,
Egypt,All,1/11/20,0,0,
Egypt,All,1/12/20,0,0,
Egypt,All,1/13/20,0,0,
Egypt,All,1/14/20,0,0,
Egypt,All,1/15/20,0,0,
Egypt,All,1/16/20,0,0,
Egypt,All,1/17/20,0,0,
Egypt,All,1/18/20,0,0,
Egypt,All,1/19/20,0,0,
Egypt,All,1/20/20,0,0,
Egypt,All,1/21/20,0,0,
Egypt,All,1/22/20,0,0,
Egypt,All,1/23/20,0,0,
Egypt,All,1/24/20,0,0,
Egypt,All,1/25/20,0,0,
Egypt,All,1/26/20,0,0,
Egypt,All,1/27/20,0,0,
Egypt,All,1/28/20,0,0,
Egypt,All,1/29/20,0,0,
Egypt,All,1/30/20,0,0,
Egypt,All,1/31/20,0,0,
Egypt,All,2/1/20,0,0,
Egypt,All,2/2/20,0,0,
Egypt,All,2/3/20,0,0,
Egypt,All,2/4/20,0,0,
Egypt,All,2/5/20,0,0,
Egypt,All,2/6/20,0,0,
Egypt,All,2/7/20,0,0,
Egypt,All,2/8/20,0,0,
Egypt,All,2/9/20,0,0,
Egypt,All,2/10/20,0,0,
Egypt,All,2/11/20,0,0,
Egypt,All,2/12/20,0,0,
Egypt,All,2/13/20,0,0,
Egypt,All,2/14/20,0,0,
Egypt,All,2/15/20,1,0,
Egypt,All,2/16/20,1,0,
Egypt,All,2/17/20,1,0,
Egypt,All,2/18/20,1,0,
Egypt,All,2/19/20,1,0,
Egypt,All,2/20/20,1,0,
Egypt,All,2/21/20,1,0,
Egypt,All,2/22/20,1,0,
Egypt,All,2/23/20,1,0,
Egypt,All,2/24/20,1,0,
Egypt,All,2/25/20,1,0,
Egypt,All,2/26/20,1,0,
Egypt,All,2/27/20,1,0,
Egypt,All,2/28/20,1,0,
Egypt,All,2/29/20,1,0,
Egypt,All,3/1/20,1,0,
Egypt,All,3/2/20,2,0,
Egypt,All,3/6/20,3,0,
Egypt,All,3/7/20,15,0,
Egypt,All,3/9/20,49,1,
Egypt,All,3/10/20,55,1,
Egypt,All,3/11/20,59,1,
Egypt,All,3/12/20,60,1,
Egypt,All,3/13/20,80,2,
Egypt,All,3/14/20,93,2,
Egypt,All,3/15/20,93,2,
Egypt,All,3/16/20,110,2,
Egypt,All,3/17/20,126,2,
Egypt,All,3/18/20,166,4,
Equatorial Guinea,All,3/15/20,1,0,
Equatorial Guinea,All,3/16/20,1,0,
Equatorial Guinea,All,3/17/20,1,0,
Equatorial Guinea,All,3/18/20,1,0,
Estonia,All,12/31/19,0,0,
Estonia,All,1/1/20,0,0,
Estonia,All,1/2/20,0,0,
Estonia,All,1/3/20,0,0,
Estonia,All,1/4/20,0,0,
Estonia,All,1/5/20,0,0,
Estonia,All,1/6/20,0,0,
Estonia,All,1/7/20,0,0,
Estonia,All,1/8/20,0,0,
Estonia,All,1/9/20,0,0,
Estonia,All,1/10/20,0,0,
Estonia,All,1/11/20,0,0,
Estonia,All,1/12/20,0,0,
Estonia,All,1/13/20,0,0,
Estonia,All,1/14/20,0,0,
Estonia,All,1/15/20,0,0,
Estonia,All,1/16/20,0,0,
Estonia,All,1/17/20,0,0,
Estonia,All,1/18/20,0,0,
Estonia,All,1/19/20,0,0,
Estonia,All,1/20/20,0,0,
Estonia,All,1/21/20,0,0,
Estonia,All,1/22/20,0,0,
Estonia,All,1/23/20,0,0,
Estonia,All,1/24/20,0,0,
Estonia,All,1/25/20,0,0,
Estonia,All,1/26/20,0,0,
Estonia,All,1/27/20,0,0,
Estonia,All,1/28/20,0,0,
Estonia,All,1/29/20,0,0,
Estonia,All,1/30/20,0,0,
Estonia,All,1/31/20,0,0,
Estonia,All,2/1/20,0,0,
Estonia,All,2/2/20,0,0,
Estonia,All,2/3/20,0,0,
Estonia,All,2/4/20,0,0,
Estonia,All,2/5/20,0,0,
Estonia,All,2/6/20,0,0,
Estonia,All,2/7/20,0,0,
Estonia,All,2/8/20,0,0,
Estonia,All,2/9/20,0,0,
Estonia,All,2/10/20,0,0,
Estonia,All,2/11/20,0,0,
Estonia,All,2/12/20,0,0,
Estonia,All,2/13/20,0,0,
Estonia,All,2/14/20,0,0,
Estonia,All,2/15/20,0,0,
Estonia,All,2/16/20,0,0,
Estonia,All,2/17/20,0,0,
Estonia,All,2/18/20,0,0,
Estonia,All,2/19/20,0,0,
Estonia,All,2/20/20,0,0,
Estonia,All,2/21/20,0,0,
Estonia,All,2/22/20,0,0,
Estonia,All,2/23/20,0,0,
Estonia,All,2/24/20,0,0,
Estonia,All,2/25/20,0,0,
Estonia,All,2/26/20,0,0,
Estonia,All,2/27/20,0,0,
Estonia,All,2/28/20,1,0,
Estonia,All,2/29/20,1,0,
Estonia,All,3/1/20,1,0,
Estonia,All,3/2/20,1,0,
Estonia,All,3/4/20,2,0,
Estonia,All,3/6/20,5,0,
Estonia,All,3/7/20,10,0,
Estonia,All,3/11/20,13,0,
Estonia,All,3/12/20,16,0,
Estonia,All,3/13/20,27,0,
Estonia,All,3/14/20,79,0,
Estonia,All,3/15/20,115,0,
Estonia,All,3/16/20,171,0,
Estonia,All,3/17/20,205,0,
Estonia,All,3/18/20,225,0,
Eswatini,All,3/15/20,1,0,
Eswatini,All,3/16/20,1,0,
Eswatini,All,3/17/20,1,0,
Eswatini,All,3/18/20,1,0,
Ethiopia,All,3/14/20,1,0,
Ethiopia,All,3/15/20,1,0,
Ethiopia,All,3/16/20,4,0,
Ethiopia,All,3/17/20,5,0,
Ethiopia,All,3/18/20,5,0,
Finland,All,12/31/19,0,0,
Finland,All,1/1/20,0,0,
Finland,All,1/2/20,0,0,
Finland,All,1/3/20,0,0,
Finland,All,1/4/20,0,0,
Finland,All,1/5/20,0,0,
Finland,All,1/6/20,0,0,
Finland,All,1/7/20,0,0,
Finland,All,1/8/20,0,0,
Finland,All,1/9/20,0,0,
Finland,All,1/10/20,0,0,
Finland,All,1/11/20,0,0,
Finland,All,1/12/20,0,0,
Finland,All,1/13/20,0,0,
Finland,All,1/14/20,0,0,
Finland,All,1/15/20,0,0,
Finland,All,1/16/20,0,0,
Finland,All,1/17/20,0,0,
Finland,All,1/18/20,0,0,
Finland,All,1/19/20,0,0,
Finland,All,1/20/20,0,0,
Finland,All,1/21/20,0,0,
Finland,All,1/22/20,0,0,
Finland,All,1/23/20,0,0,
Finland,All,1/24/20,0,0,
Finland,All,1/25/20,0,0,
Finland,All,1/26/20,0,0,
Finland,All,1/27/20,0,0,
Finland,All,1/28/20,0,0,
Finland,All,1/29/20,0,0,
Finland,All,1/30/20,1,0,
Finland,All,1/31/20,1,0,
Finland,All,2/1/20,1,0,
Finland,All,2/2/20,1,0,
Finland,All,2/3/20,1,0,
Finland,All,2/4/20,1,0,
Finland,All,2/5/20,1,0,
Finland,All,2/6/20,1,0,
Finland,All,2/7/20,1,0,
Finland,All,2/8/20,1,0,
Finland,All,2/9/20,1,0,
Finland,All,2/10/20,1,0,
Finland,All,2/11/20,1,0,
Finland,All,2/12/20,1,0,
Finland,All,2/13/20,1,0,
Finland,All,2/14/20,1,0,
Finland,All,2/15/20,1,0,
Finland,All,2/16/20,1,0,
Finland,All,2/17/20,1,0,
Finland,All,2/18/20,1,0,
Finland,All,2/19/20,1,0,
Finland,All,2/20/20,1,0,
Finland,All,2/21/20,1,0,
Finland,All,2/22/20,1,0,
Finland,All,2/23/20,1,0,
Finland,All,2/24/20,1,0,
Finland,All,2/25/20,1,0,
Finland,All,2/26/20,1,0,
Finland,All,2/27/20,2,0,
Finland,All,2/28/20,2,0,
Finland,All,2/29/20,3,0,
Finland,All,3/1/20,3,0,
Finland,All,3/2/20,6,0,
Finland,All,3/4/20,7,0,
Finland,All,3/6/20,12,0,
Finland,All,3/7/20,19,0,
Finland,All,3/9/20,30,0,
Finland,All,3/10/20,40,0,
Finland,All,3/12/20,59,0,
Finland,All,3/13/20,155,0,
Finland,All,3/15/20,210,0,
Finland,All,3/16/20,267,0,
Finland,All,3/17/20,272,0,
Finland,All,3/18/20,319,0,
France,All,12/31/19,0,0,
France,All,1/1/20,0,0,
France,All,1/2/20,0,0,
France,All,1/3/20,0,0,
France,All,1/4/20,0,0,
France,All,1/5/20,0,0,
France,All,1/6/20,0,0,
France,All,1/7/20,0,0,
France,All,1/8/20,0,0,
France,All,1/9/20,0,0,
France,All,1/10/20,0,0,
France,All,1/11/20,0,0,
France,All,1/12/20,0,0,
France,All,1/13/20,0,0,
France,All,1/14/20,0,0,
France,All,1/15/20,0,0,
France,All,1/16/20,0,0,
France,All,1/17/20,0,0,
France,All,1/18/20,0,0,
France,All,1/19/20,0,0,
France,All,1/20/20,0,0,
France,All,1/21/20,0,0,
France,All,1/22/20,0,0,
France,All,1/23/20,0,0,
France,All,1/24/20,0,0,
France,All,1/25/20,3,0,
France,All,1/26/20,3,0,
France,All,1/27/20,3,0,
France,All,1/28/20,3,0,
France,All,1/29/20,4,0,
France,All,1/30/20,5,0,
France,All,1/31/20,6,0,
France,All,2/1/20,6,0,
France,All,2/2/20,6,0,
France,All,2/3/20,6,0,
France,All,2/4/20,6,0,
France,All,2/5/20,6,0,
France,All,2/6/20,6,0,
France,All,2/7/20,6,0,
France,All,2/8/20,11,0,
France,All,2/9/20,11,0,
France,All,2/10/20,11,0,
France,All,2/11/20,11,0,
France,All,2/12/20,11,0,
France,All,2/13/20,11,0,
France,All,2/14/20,11,0,
France,All,2/15/20,11,1,
France,All,2/16/20,11,1,
France,All,2/17/20,12,1,
France,All,2/18/20,12,1,
France,All,2/19/20,12,1,
France,All,2/20/20,12,1,
France,All,2/21/20,12,1,
France,All,2/22/20,12,1,
France,All,2/23/20,12,1,
France,All,2/24/20,12,1,
France,All,2/25/20,12,1,
France,All,2/26/20,14,1,
France,All,2/27/20,17,2,
France,All,2/28/20,38,2,
France,All,2/29/20,57,2,
France,All,3/1/20,100,2,
France,All,3/2/20,130,2,
France,All,3/3/20,178,3,
France,All,3/4/20,212,4,
France,All,3/5/20,285,4,
France,All,3/6/20,423,7,
France,All,3/7/20,613,9,
France,All,3/8/20,716,10,
France,All,3/9/20,1126,19,
France,All,3/10/20,1412,30,
France,All,3/11/20,1784,33,
France,All,3/12/20,2281,48,
France,All,3/13/20,2876,61,
France,All,3/14/20,3661,79,
France,All,3/15/20,4499,91,
France,All,3/16/20,5423,127,
France,All,3/17/20,6633,148,
France,All,3/18/20,7730,175,
Gabon,All,3/13/20,1,0,
Gabon,All,3/15/20,1,0,
Gabon,All,3/16/20,1,0,
Gabon,All,3/17/20,1,0,
Gabon,All,3/18/20,1,0,
Gambia,All,3/18/20,1,0,
Georgia,All,12/31/19,0,0,
Georgia,All,1/1/20,0,0,
Georgia,All,1/2/20,0,0,
Georgia,All,1/3/20,0,0,
Georgia,All,1/4/20,0,0,
Georgia,All,1/5/20,0,0,
Georgia,All,1/6/20,0,0,
Georgia,All,1/7/20,0,0,
Georgia,All,1/8/20,0,0,
Georgia,All,1/9/20,0,0,
Georgia,All,1/10/20,0,0,
Georgia,All,1/11/20,0,0,
Georgia,All,1/12/20,0,0,
Georgia,All,1/13/20,0,0,
Georgia,All,1/14/20,0,0,
Georgia,All,1/15/20,0,0,
Georgia,All,1/16/20,0,0,
Georgia,All,1/17/20,0,0,
Georgia,All,1/18/20,0,0,
Georgia,All,1/19/20,0,0,
Georgia,All,1/20/20,0,0,
Georgia,All,1/21/20,0,0,
Georgia,All,1/22/20,0,0,
Georgia,All,1/23/20,0,0,
Georgia,All,1/24/20,0,0,
Georgia,All,1/25/20,0,0,
Georgia,All,1/26/20,0,0,
Georgia,All,1/27/20,0,0,
Georgia,All,1/28/20,0,0,
Georgia,All,1/29/20,0,0,
Georgia,All,1/30/20,0,0,
Georgia,All,1/31/20,0,0,
Georgia,All,2/1/20,0,0,
Georgia,All,2/2/20,0,0,
Georgia,All,2/3/20,0,0,
Georgia,All,2/4/20,0,0,
Georgia,All,2/5/20,0,0,
Georgia,All,2/6/20,0,0,
Georgia,All,2/7/20,0,0,
Georgia,All,2/8/20,0,0,
Georgia,All,2/9/20,0,0,
Georgia,All,2/10/20,0,0,
Georgia,All,2/11/20,0,0,
Georgia,All,2/12/20,0,0,
Georgia,All,2/13/20,0,0,
Georgia,All,2/14/20,0,0,
Georgia,All,2/15/20,0,0,
Georgia,All,2/16/20,0,0,
Georgia,All,2/17/20,0,0,
Georgia,All,2/18/20,0,0,
Georgia,All,2/19/20,0,0,
Georgia,All,2/20/20,0,0,
Georgia,All,2/21/20,0,0,
Georgia,All,2/22/20,0,0,
Georgia,All,2/23/20,0,0,
Georgia,All,2/24/20,0,0,
Georgia,All,2/25/20,0,0,
Georgia,All,2/26/20,0,0,
Georgia,All,2/27/20,1,0,
Georgia,All,2/28/20,1,0,
Georgia,All,2/29/20,2,0,
Georgia,All,3/1/20,3,0,
Georgia,All,3/2/20,3,0,
Georgia,All,3/5/20,3,0,
Georgia,All,3/6/20,9,0,
Georgia,All,3/8/20,12,0,
Georgia,All,3/9/20,13,0,
Georgia,All,3/10/20,15,0,
Georgia,All,3/11/20,23,0,
Georgia,All,3/12/20,24,0,
Georgia,All,3/13/20,25,0,
Georgia,All,3/14/20,30,0,
Georgia,All,3/15/20,30,0,
Georgia,All,3/16/20,30,0,
Georgia,All,3/17/20,33,0,
Georgia,All,3/18/20,34,0,
Germany,All,12/31/19,0,0,
Germany,All,1/1/20,0,0,
Germany,All,1/2/20,0,0,
Germany,All,1/3/20,0,0,
Germany,All,1/4/20,0,0,
Germany,All,1/5/20,0,0,
Germany,All,1/6/20,0,0,
Germany,All,1/7/20,0,0,
Germany,All,1/8/20,0,0,
Germany,All,1/9/20,0,0,
Germany,All,1/10/20,0,0,
Germany,All,1/11/20,0,0,
Germany,All,1/12/20,0,0,
Germany,All,1/13/20,0,0,
Germany,All,1/14/20,0,0,
Germany,All,1/15/20,0,0,
Germany,All,1/16/20,0,0,
Germany,All,1/17/20,0,0,
Germany,All,1/18/20,0,0,
Germany,All,1/19/20,0,0,
Germany,All,1/20/20,0,0,
Germany,All,1/21/20,0,0,
Germany,All,1/22/20,0,0,
Germany,All,1/23/20,0,0,
Germany,All,1/24/20,0,0,
Germany,All,1/25/20,0,0,
Germany,All,1/26/20,0,0,
Germany,All,1/27/20,0,0,
Germany,All,1/28/20,1,0,
Germany,All,1/29/20,4,0,
Germany,All,1/30/20,4,0,
Germany,All,1/31/20,5,0,
Germany,All,2/1/20,7,0,
Germany,All,2/2/20,8,0,
Germany,All,2/3/20,9,0,
Germany,All,2/4/20,11,0,
Germany,All,2/5/20,11,0,
Germany,All,2/6/20,11,0,
Germany,All,2/7/20,12,0,
Germany,All,2/8/20,13,0,
Germany,All,2/9/20,13,0,
Germany,All,2/10/20,13,0,
Germany,All,2/11/20,13,0,
Germany,All,2/12/20,15,0,
Germany,All,2/13/20,15,0,
Germany,All,2/14/20,15,0,
Germany,All,2/15/20,15,0,
Germany,All,2/16/20,15,0,
Germany,All,2/17/20,15,0,
Germany,All,2/18/20,15,0,
Germany,All,2/19/20,15,0,
Germany,All,2/20/20,15,0,
Germany,All,2/21/20,15,0,
Germany,All,2/22/20,15,0,
Germany,All,2/23/20,15,0,
Germany,All,2/24/20,15,0,
Germany,All,2/25/20,15,0,
Germany,All,2/26/20,17,0,
Germany,All,2/27/20,21,0,
Germany,All,2/28/20,47,0,
Germany,All,2/29/20,57,0,
Germany,All,3/1/20,111,0,
Germany,All,3/2/20,129,0,
Germany,All,3/3/20,157,0,
Germany,All,3/4/20,196,0,
Germany,All,3/5/20,262,0,
Germany,All,3/6/20,400,0,
Germany,All,3/7/20,684,0,
Germany,All,3/8/20,847,0,
Germany,All,3/9/20,902,0,
Germany,All,3/10/20,1139,2,
Germany,All,3/11/20,1296,2,
Germany,All,3/12/20,1567,3,
Germany,All,3/13/20,2369,5,
Germany,All,3/14/20,3062,5,
Germany,All,3/15/20,3795,8,
Germany,All,3/16/20,4838,12,
Germany,All,3/17/20,6012,13,
Germany,All,3/18/20,7156,13,
Ghana,All,3/13/20,2,0,
Ghana,All,3/15/20,2,0,
Ghana,All,3/16/20,2,0,
Ghana,All,3/17/20,6,0,
Ghana,All,3/18/20,6,0,
Greece,All,12/31/19,0,0,
Greece,All,1/1/20,0,0,
Greece,All,1/2/20,0,0,
Greece,All,1/3/20,0,0,
Greece,All,1/4/20,0,0,
Greece,All,1/5/20,0,0,
Greece,All,1/6/20,0,0,
Greece,All,1/7/20,0,0,
Greece,All,1/8/20,0,0,
Greece,All,1/9/20,0,0,
Greece,All,1/10/20,0,0,
Greece,All,1/11/20,0,0,
Greece,All,1/12/20,0,0,
Greece,All,1/13/20,0,0,
Greece,All,1/14/20,0,0,
Greece,All,1/15/20,0,0,
Greece,All,1/16/20,0,0,
Greece,All,1/17/20,0,0,
Greece,All,1/18/20,0,0,
Greece,All,1/19/20,0,0,
Greece,All,1/20/20,0,0,
Greece,All,1/21/20,0,0,
Greece,All,1/22/20,0,0,
Greece,All,1/23/20,0,0,
Greece,All,1/24/20,0,0,
Greece,All,1/25/20,0,0,
Greece,All,1/26/20,0,0,
Greece,All,1/27/20,0,0,
Greece,All,1/28/20,0,0,
Greece,All,1/29/20,0,0,
Greece,All,1/30/20,0,0,
Greece,All,1/31/20,0,0,
Greece,All,2/1/20,0,0,
Greece,All,2/2/20,0,0,
Greece,All,2/3/20,0,0,
Greece,All,2/4/20,0,0,
Greece,All,2/5/20,0,0,
Greece,All,2/6/20,0,0,
Greece,All,2/7/20,0,0,
Greece,All,2/8/20,0,0,
Greece,All,2/9/20,0,0,
Greece,All,2/10/20,0,0,
Greece,All,2/11/20,0,0,
Greece,All,2/12/20,0,0,
Greece,All,2/13/20,0,0,
Greece,All,2/14/20,0,0,
Greece,All,2/15/20,0,0,
Greece,All,2/16/20,0,0,
Greece,All,2/17/20,0,0,
Greece,All,2/18/20,0,0,
Greece,All,2/19/20,0,0,
Greece,All,2/20/20,0,0,
Greece,All,2/21/20,0,0,
Greece,All,2/22/20,0,0,
Greece,All,2/23/20,0,0,
Greece,All,2/24/20,0,0,
Greece,All,2/25/20,0,0,
Greece,All,2/26/20,0,0,
Greece,All,2/27/20,1,0,
Greece,All,2/28/20,3,0,
Greece,All,2/29/20,4,0,
Greece,All,3/1/20,7,0,
Greece,All,3/2/20,7,0,
Greece,All,3/5/20,10,0,
Greece,All,3/6/20,32,0,
Greece,All,3/7/20,45,0,
Greece,All,3/8/20,66,0,
Greece,All,3/9/20,73,0,
Greece,All,3/10/20,84,0,
Greece,All,3/11/20,90,0,
Greece,All,3/12/20,99,1,
Greece,All,3/13/20,133,1,
Greece,All,3/14/20,190,1,
Greece,All,3/15/20,228,3,
Greece,All,3/16/20,331,4,
Greece,All,3/17/20,352,4,
Greece,All,3/18/20,387,5,
Guatemala,All,3/15/20,1,0,
Guatemala,All,3/16/20,1,1,
Guatemala,All,3/17/20,6,1,
Guatemala,All,3/18/20,6,1,
Guinea,All,3/14/20,1,0,
Guinea,All,3/15/20,1,0,
Guinea,All,3/17/20,1,0,
Guinea,All,3/18/20,1,0,
Guyana,All,3/13/20,1,1,
Guyana,All,3/16/20,4,1,
Guyana,All,3/17/20,4,1,
Guyana,All,3/18/20,4,1,
Holy See,All,3/7/20,1,0,
Holy See,All,3/16/20,1,0,
Holy See,All,3/17/20,1,0,
Holy See,All,3/18/20,1,0,
Honduras,All,3/12/20,2,0,
Honduras,All,3/14/20,3,0,
Honduras,All,3/16/20,6,0,
Honduras,All,3/17/20,8,0,
Honduras,All,3/18/20,9,0,
Hungary,All,3/5/20,2,0,
Hungary,All,3/7/20,4,0,
Hungary,All,3/8/20,7,0,
Hungary,All,3/9/20,8,0,
Hungary,All,3/10/20,9,0,
Hungary,All,3/11/20,12,0,
Hungary,All,3/12/20,13,0,
Hungary,All,3/13/20,16,0,
Hungary,All,3/14/20,25,0,
Hungary,All,3/15/20,31,0,
Hungary,All,3/16/20,39,1,
Hungary,All,3/17/20,50,1,
Hungary,All,3/18/20,50,1,
Iceland,All,12/31/19,0,0,
Iceland,All,1/1/20,0,0,
Iceland,All,1/2/20,0,0,
Iceland,All,1/3/20,0,0,
Iceland,All,1/4/20,0,0,
Iceland,All,1/5/20,0,0,
Iceland,All,1/6/20,0,0,
Iceland,All,1/7/20,0,0,
Iceland,All,1/8/20,0,0,
Iceland,All,1/9/20,0,0,
Iceland,All,1/10/20,0,0,
Iceland,All,1/11/20,0,0,
Iceland,All,1/12/20,0,0,
Iceland,All,1/13/20,0,0,
Iceland,All,1/14/20,0,0,
Iceland,All,1/15/20,0,0,
Iceland,All,1/16/20,0,0,
Iceland,All,1/17/20,0,0,
Iceland,All,1/18/20,0,0,
Iceland,All,1/19/20,0,0,
Iceland,All,1/20/20,0,0,
Iceland,All,1/21/20,0,0,
Iceland,All,1/22/20,0,0,
Iceland,All,1/23/20,0,0,
Iceland,All,1/24/20,0,0,
Iceland,All,1/25/20,0,0,
Iceland,All,1/26/20,0,0,
Iceland,All,1/27/20,0,0,
Iceland,All,1/28/20,0,0,
Iceland,All,1/29/20,0,0,
Iceland,All,1/30/20,0,0,
Iceland,All,1/31/20,0,0,
Iceland,All,2/1/20,0,0,
Iceland,All,2/2/20,0,0,
Iceland,All,2/3/20,0,0,
Iceland,All,2/4/20,0,0,
Iceland,All,2/5/20,0,0,
Iceland,All,2/6/20,0,0,
Iceland,All,2/7/20,0,0,
Iceland,All,2/8/20,0,0,
Iceland,All,2/9/20,0,0,
Iceland,All,2/10/20,0,0,
Iceland,All,2/11/20,0,0,
Iceland,All,2/12/20,0,0,
Iceland,All,2/13/20,0,0,
Iceland,All,2/14/20,0,0,
Iceland,All,2/15/20,0,0,
Iceland,All,2/16/20,0,0,
Iceland,All,2/17/20,0,0,
Iceland,All,2/18/20,0,0,
Iceland,All,2/19/20,0,0,
Iceland,All,2/20/20,0,0,
Iceland,All,2/21/20,0,0,
Iceland,All,2/22/20,0,0,
Iceland,All,2/23/20,0,0,
Iceland,All,2/24/20,0,0,
Iceland,All,2/25/20,0,0,
Iceland,All,2/26/20,0,0,
Iceland,All,2/27/20,0,0,
Iceland,All,2/28/20,0,0,
Iceland,All,2/29/20,1,0,
Iceland,All,3/1/20,1,0,
Iceland,All,3/2/20,3,0,
Iceland,All,3/3/20,6,0,
Iceland,All,3/4/20,16,0,
Iceland,All,3/5/20,26,0,
Iceland,All,3/6/20,35,0,
Iceland,All,3/7/20,43,0,
Iceland,All,3/8/20,53,0,
Iceland,All,3/9/20,55,0,
Iceland,All,3/10/20,65,0,
Iceland,All,3/11/20,70,0,
Iceland,All,3/12/20,85,0,
Iceland,All,3/13/20,117,0,
Iceland,All,3/14/20,117,0,
Iceland,All,3/15/20,138,0,
Iceland,All,3/16/20,178,0,
Iceland,All,3/17/20,199,0,
Iceland,All,3/18/20,247,0,
India,All,12/31/19,0,0,
India,All,1/1/20,0,0,
India,All,1/2/20,0,0,
India,All,1/3/20,0,0,
India,All,1/4/20,0,0,
India,All,1/5/20,0,0,
India,All,1/6/20,0,0,
India,All,1/7/20,0,0,
India,All,1/8/20,0,0,
India,All,1/9/20,0,0,
India,All,1/10/20,0,0,
India,All,1/11/20,0,0,
India,All,1/12/20,0,0,
India,All,1/13/20,0,0,
India,All,1/14/20,0,0,
India,All,1/15/20,0,0,
India,All,1/16/20,0,0,
India,All,1/17/20,0,0,
India,All,1/18/20,0,0,
India,All,1/19/20,0,0,
India,All,1/20/20,0,0,
India,All,1/21/20,0,0,
India,All,1/22/20,0,0,
India,All,1/23/20,0,0,
India,All,1/24/20,0,0,
India,All,1/25/20,0,0,
India,All,1/26/20,0,0,
India,All,1/27/20,0,0,
India,All,1/28/20,0,0,
India,All,1/29/20,0,0,
India,All,1/30/20,1,0,
India,All,1/31/20,1,0,
India,All,2/1/20,1,0,
India,All,2/2/20,2,0,
India,All,2/3/20,2,0,
India,All,2/4/20,3,0,
India,All,2/5/20,3,0,
India,All,2/6/20,3,0,
